CustomerId,Surname,Geography,Gender,Age,EstimatedSalary,target
15637476,Alexandrova,Germany,F,57,9221.78,0
15714939,Fallaci,Germany,F,34,33738.27,0
15683503,Hudson,France,F,43,110916.15,1
15645569,Mai,Spain,F,26,169654.57,0
15782569,Stout,France,F,72,69829.4,1
15592387,Burke,France,M,30,54926.51,1
15609286,Chadwick,France,M,37,94728.49,1
15814035,Lawrence,France,M,29,80393.27,1
15661249,Bellucci,France,M,53,111307.98,1
15629117,Harper,France,M,28,19834.32,1
15607170,Boyle,France,M,35,78397.24,1
15586585,Duncan,Germany,F,51,86410.28,0
15686611,Moss,France,M,30,172749.65,1
15603203,Avdeyeva,France,F,27,1002.39,1
15619857,Crawford,France,F,64,13601.79,1
15805062,Lynton,Spain,M,38,77866.91,0
15660271,Duncan,Germany,M,26,175296.76,0
15745295,Gether,Spain,F,31,121751.04,0
15719352,Davidson,Spain,M,39,89593.26,0
15766575,Larionova,Germany,F,62,193437.89,0
15594594,Loggia,Spain,M,42,86945.0,0
15646161,Steinhoff,Spain,F,37,183318.79,0
15682585,Guerra,France,M,35,71154.1,1
15603134,Pai,Spain,F,40,151887.16,0
15636444,Craig,Germany,F,53,75888.65,0
15773456,Lazareva,Germany,M,36,89566.74,0
15745307,Ch'iu,Spain,F,48,26475.79,0
15604119,Alderete,Spain,M,35,126355.8,0
15626900,Kung,France,M,29,93839.3,1
15605447,Palermo,France,M,49,7698.6,1
15589030,Ts'ai,France,M,47,145593.85,1
15692463,Rahman,Spain,F,28,45042.56,0
15712403,McMillan,France,F,61,61108.56,1
15811762,Pickering,Germany,F,54,57553.98,0
15718673,Mirams,Spain,F,33,62674.42,0
15724282,Tsao,Germany,M,44,12120.79,0
15738181,Douglas,France,M,31,50129.87,1
15633648,Jideofor,Spain,F,51,55022.43,0
15603323,Bell,Spain,F,33,117834.91,0
15583725,Mairinger,France,M,48,168840.23,1
15588350,McIntyre,France,F,43,24234.11,1
15798398,Pagnotto,France,F,36,190627.01,1
15784844,K'ung,Spain,M,48,156618.38,0
15580684,Feng,France,F,29,42334.38,1
15809663,Donaldson,France,F,27,110784.42,1
15640078,Chambers,Germany,F,39,173683.0,0
15698786,Marcelo,France,F,39,27046.46,1
15569807,Ejimofor,France,F,34,20598.59,1
15730830,Dale,France,F,30,104991.28,1
15805112,Pokrovsky,France,M,38,8996.97,1
15633064,Stonebraker,France,F,36,64420.5,1
15703119,Liang,France,M,38,145700.22,1
15730447,Anderson,France,F,49,196335.48,1
15813850,Christian,France,M,52,14781.12,1
15711889,Mao,France,M,42,108139.23,1
15664610,Campbell,Germany,M,48,19287.06,0
15751710,Ginikanwa,Spain,M,31,9567.39,0
15692926,Toscani,Germany,M,25,132210.49,0
15813741,Nnachetam,Spain,M,25,21600.11,0
15698474,Sagese,Germany,F,54,199661.5,0
15568595,Fleming,France,M,64,124341.49,1
15603065,Grubb,France,F,30,15766.1,1
15592937,Napolitani,Germany,F,41,33642.21,0
15699637,Anenechi,Spain,M,57,117704.65,0
15667215,Chandler,France,M,31,58803.28,1
15788659,Howells,France,M,46,137537.22,1
15763218,Akeroyd,France,F,41,131300.68,1
15645772,Onwumelu,France,M,33,84174.81,1
15725511,Wallace,France,F,31,160941.78,1
15575024,Uwaezuoke,France,M,29,143954.99,1
15640825,Loyau,Spain,M,46,56297.85,0
15662397,Small,France,F,42,8404.73,1
15576368,Bledsoe,Germany,F,48,30020.09,0
15674991,Kao,France,M,42,58137.42,1
15721024,Wickens,France,M,26,47472.68,1
15745621,Wertheim,Spain,F,32,19131.71,0
15642394,He,Spain,M,35,187288.5,0
15754605,Jarvis,France,F,39,17603.81,1
15607040,P'an,Spain,F,38,67020.03,0
15715142,Repina,Germany,M,45,147802.94,0
15810978,Pugliesi,Spain,F,70,41610.62,0
15668886,Blakey,Spain,F,38,44255.65,0
15780804,Nucci,France,M,55,78416.14,1
15613880,Higinbotham,Spain,M,58,137254.55,0
15775238,Achebe,Germany,F,41,151303.48,0
15786905,Russo,Germany,F,40,86333.63,0
15747867,Trevisani,France,M,24,89801.9,1
15600337,Dobie,Spain,M,42,29358.57,0
15801277,Maccallum,France,F,31,181600.72,1
15579334,Watkins,Germany,F,45,124118.71,0
15802741,Mitchel,France,F,51,38867.46,1
15720649,Ferdinand,France,F,36,31106.67,1
15589493,Otitodilinna,Germany,M,27,67611.36,0
15688251,Mamelu,France,M,43,77837.63,1
15665238,Beneventi,Germany,M,36,6078.46,0
15740900,Perrodin,France,M,34,177896.92,1
15681068,Chinagorom,France,F,45,123882.73,1
15748625,Napolitano,France,M,57,15304.08,1
15727299,Edgar,Spain,M,62,76569.64,0
15620204,Walker,Germany,F,57,120657.32,0
15669516,Steele,Spain,M,36,16436.56,0
15736534,Elkins,Germany,M,33,107667.91,0
15803457,Hao,France,F,32,95611.47,1
15659098,Toscano,France,M,30,19799.26,1
15603436,Savage,Spain,F,49,123214.74,0
15566292,Okwuadigbo,Spain,M,36,71709.12,0
15808621,Mordvinova,Germany,M,36,149066.14,0
15580148,Welch,Germany,M,40,20451.99,0
15776231,Kent,Germany,M,35,32825.5,0
15773809,Campbell,France,M,42,6232.31,1
15649423,Cooper,France,F,35,10357.03,1
15734886,Mazzi,France,F,34,147794.63,1
15722548,Fisher,France,M,48,116973.48,1
15650288,Summers,Germany,M,35,129964.94,0
15629448,Brady,Spain,M,38,92816.86,0
15716164,Nicholls,France,F,41,172114.67,1
15807609,Yuan,Spain,F,25,16649.31,0
15578977,Robinson,France,M,34,144517.19,1
15677369,Golubov,Germany,F,37,182038.6,0
15804072,Chen,Spain,F,42,24210.56,0
15696859,Oldham,France,M,45,172175.9,1
15653780,Kambinachi,France,F,43,47578.45,1
15721658,Fleming,Spain,F,56,150694.42,0
15578761,Cunningham,Spain,F,42,177683.02,0
15736879,Obinna,France,M,23,66088.83,1
15571973,Chinwemma,France,F,38,169291.7,1
15626742,Carpenter,France,M,36,117140.41,1
15672692,Yin,France,F,42,79510.37,1
15673570,Olsen,France,M,37,77108.66,1
15767432,Ts'ai,France,F,25,9679.28,1
15654238,Jen,France,F,40,81753.92,1
15612525,Preston,France,F,57,131372.38,1
15812750,Ozioma,France,M,24,25310.82,1
15790757,Cody,France,F,25,187925.75,1
15723873,Ponomarev,Spain,M,31,98820.39,0
15744607,Martin,Germany,M,43,64166.7,0
15612966,Milani,Germany,F,60,176924.21,0
15784209,Tang,France,M,47,90055.08,1
15794278,Romani,Spain,M,67,72814.31,0
15766741,McIntyre,France,M,36,168290.06,1
15661036,Davis,France,M,46,161767.38,1
15705639,Onyemauchechukwu,France,F,28,44420.18,1
15637414,Gell,France,F,24,37147.61,1
15716835,Rossi,France,M,24,125381.02,1
15696231,Chiwetelu,France,M,29,149853.89,1
15641675,Kirillova,France,F,49,161435.02,1
15670755,Shaw,France,M,60,102925.76,1
15640059,Smith,France,M,40,70899.27,1
15787619,Hsieh,France,M,18,145936.28,1
15587535,Onyemauchechukwu,Spain,F,46,54227.06,0
15813034,Martin,Spain,M,38,59280.79,0
15698839,Okwudilichukwu,Germany,M,46,126952.5,0
15790314,Onuoha,France,M,41,130567.02,1
15634245,Muecke,Germany,F,47,73294.48,0
15677305,Hsieh,France,F,35,3937.37,1
15661526,Anderson,Germany,M,37,2383.59,0
15685997,Azubuike,Spain,F,39,14279.44,0
15660101,Nnonso,France,M,31,141300.53,1
15637979,Fuller,Germany,F,36,78140.75,0
15815364,Ashley,Spain,F,28,117431.1,0
15647099,Ts'ui,France,F,37,72008.61,1
15625944,Buccho,France,M,58,60887.58,1
15583212,Chidozie,France,F,43,194764.83,1
15582741,Maclean,France,F,35,88705.14,1
15637876,Burns,Germany,F,36,35817.97,0
15622750,Chu,Germany,F,21,31520.4,0
15672056,Kenenna,Germany,M,43,157908.19,0
15812351,Beluchi,Spain,F,27,142200.15,0
15810864,Williamson,France,F,82,182055.36,1
15677921,Bobrov,Germany,M,60,157552.08,0
15724296,Kerr,Spain,M,41,120284.67,0
15685329,McKenzie,France,F,63,24506.95,1
15584091,Pitts,Germany,F,36,47271.61,0
15640442,Standish,France,M,31,41176.6,1
15639314,Cartwright,France,M,32,9468.64,1
15685320,Johnstone,France,M,36,123880.19,1
15789158,Nikitina,Germany,M,49,158887.09,0
15752137,McElroy,France,M,33,117036.38,1
15712551,Shen,Germany,F,58,120415.61,0
15628936,Archer,Spain,M,28,16064.25,0
15797227,Otutodilinna,France,M,28,52615.62,1
15769974,Shih,Spain,F,35,121210.09,0
15737051,Denisov,France,M,27,192247.35,1
15585595,Owens,France,F,28,68759.57,1
15654060,P'eng,France,M,41,75937.47,1
15745196,Verco,France,F,35,84569.13,1
15571221,Bergamaschi,Germany,M,58,190696.35,0
15660155,Lorenzo,Spain,M,36,67468.67,0
15605284,Outtrim,France,M,26,104435.94,1
15694366,Hou,Germany,M,42,47166.55,0
15600739,Galkin,Spain,F,35,119899.52,0
15653253,Pagnotto,Spain,M,48,173498.45,0
15763431,Echezonachukwu,France,M,36,93249.26,1
15643696,Young,France,M,49,142917.54,1
15707473,Summers,Germany,F,48,111755.8,0
15769504,Munro,Germany,F,34,108543.21,0
15776807,Brennan,France,M,29,180345.44,1
15686870,Ball,Germany,M,36,99444.02,0
15668747,Virgo,France,F,46,109563.28,1
15766908,Trevisani,Germany,M,32,92568.07,0
15570134,Padovano,France,F,35,37976.36,1
15567367,Tao,Germany,F,42,103315.74,0
15747542,Perez,France,M,52,173952.5,1
15762238,Fraser,Germany,F,44,34673.98,0
15681554,Alley,Germany,F,31,46163.44,0
15712825,Howells,Spain,F,29,140676.98,0
15640280,Cameron,France,M,39,151738.54,1
15756026,Hooper,Spain,F,46,14679.81,0
15613319,Rice,France,F,33,175544.02,1
15798906,Cox,France,M,69,181964.6,1
15708917,Martin,Germany,M,53,136886.86,0
15778463,Ikenna,France,F,37,122218.23,1
15699430,Davide,France,F,35,180439.75,1
15649992,Alexander,Spain,M,65,190419.81,0
15578980,Piazza,Spain,F,33,58685.59,0
15775306,Ni,Germany,M,28,89017.38,0
15641655,Black,France,F,26,50051.42,1
15619708,Harker,France,M,25,146041.45,1
15734565,Hughes,France,M,29,191166.09,1
15806438,Chiabuotu,Germany,F,42,103516.08,0
15591969,Kuo,Spain,M,27,164825.04,0
15747807,Gallagher,France,F,43,172557.77,1
15596939,Calabresi,Germany,M,36,84320.94,0
15716155,Shaw,France,F,36,122662.98,1
15765311,Zhirov,Spain,M,34,72085.1,0
15757811,Lloyd,Spain,F,69,110932.24,0
15603830,Palmer,Spain,M,36,143635.36,0
15660602,Ch'eng,Germany,M,33,3710.34,0
15660535,Avent,France,F,47,179843.33,1
15666633,Huang,Spain,M,56,10643.38,0
15596914,Shaw,Germany,F,31,131167.98,0
15639788,Yuan,France,F,39,10553.31,1
15695846,Hawkins,France,F,34,130928.22,1
15726234,Trentini,Spain,F,41,157003.99,0
15797964,Cameron,Germany,F,29,138527.56,0
15625881,Koehler,Germany,M,37,167032.49,0
15780628,Wu,France,F,30,41642.29,1
15575883,Manna,France,M,34,9677.0,1
15585036,Okoli,Spain,F,37,147012.22,0
15589488,Ch'eng,Germany,F,56,80553.87,0
15585888,Nwokezuike,Spain,F,48,30730.95,0
15727915,Artemiev,France,M,36,140134.43,1
15707567,Esposito,Germany,M,50,91936.1,0
15737792,Abbie,France,F,31,178252.63,1
15599433,Fanucci,Germany,M,35,198674.08,0
15672012,Jen,Spain,F,41,28266.9,0
15806983,Moss,France,M,44,92381.01,1
15592222,Lo,France,M,49,135180.11,1
15608968,Averyanov,Germany,M,21,27330.59,0
15586959,Unaipon,France,F,42,125305.34,1
15646558,Clamp,Spain,M,51,149648.45,0
15725811,Lim,France,M,25,59887.15,1
15572265,Wu,Germany,M,46,45041.32,0
15794048,Wan,Germany,F,48,113316.77,0
15677610,Chambers,Germany,F,41,39087.42,0
15745012,Pettit,France,F,43,7330.59,1
15601589,Baresi,France,F,57,95463.29,1
15686436,Newbery,Spain,M,32,167848.02,0
15693864,Iheanacho,Germany,F,49,93953.84,0
15760550,Duncan,Spain,M,39,174227.66,0
15686137,Barry,Spain,M,32,135399.21,0
15809087,Landry,France,M,64,195635.3,1
15807663,McGregor,France,M,43,97508.04,1
15809100,Nucci,France,F,32,188083.77,1
15794916,Pirogov,France,M,41,116704.25,1
15614215,Oguejiofor,France,M,53,97614.87,1
15805449,Ugochukwu,France,M,38,186884.04,1
15686983,Rohu,Germany,F,25,131501.72,0
15808017,Cary,France,M,38,24302.95,1
15756804,O'Loghlen,France,F,48,110510.28,1
15646810,Quinn,Germany,M,44,108488.33,0
15710424,Page,France,M,36,197015.2,1
15799422,Evans,France,F,40,27689.77,1
15692750,McGregor,Germany,F,45,9217.55,0
15794549,Andrews,France,F,35,15068.18,1
15803764,Stanley,France,M,28,7797.01,1
15674840,Chiazagomekpere,France,F,38,4400.32,1
15653762,Chidiebele,France,F,39,182025.95,1
15581229,Gregory,Germany,F,32,122763.95,0
15800228,Bednall,Spain,F,42,38152.01,0
15656333,Jen,France,F,33,63163.99,1
15697497,She,France,F,45,73418.29,1
15585362,Simmons,France,F,60,17978.68,1
15571928,Fraser,France,F,43,115136.51,1
15785519,May,France,M,36,149575.59,1
15743007,Seabrook,France,F,45,60917.24,1
15777211,Herrera,France,M,65,142548.33,1
15721935,Kincaid,France,M,25,157878.67,1
15591711,Sleeman,Spain,M,38,12796.43,0
15625021,Hung,France,M,42,18657.77,1
15702968,Artemieva,Germany,M,74,134589.58,0
15600462,Barwell,France,F,43,10350.74,1
15768104,Wright,Spain,M,37,66013.27,0
15780140,Bellucci,Germany,M,32,5907.11,0
15585255,Moore,France,M,42,74077.91,1
15772781,Ball,France,F,51,77294.56,1
15669987,Sung,Germany,F,35,54359.02,0
15697000,Mello,Germany,M,32,156124.93,0
15733119,Mistry,France,M,35,94820.85,1
15782390,T'ien,France,F,40,155155.25,1
15654700,Fallaci,France,F,40,128702.1,1
15632210,Hill,Germany,M,25,22745.5,0
15642041,Burns,Germany,M,40,71865.31,0
15709737,Hunter,France,M,36,84294.82,1
15792388,Li,France,F,48,149139.13,1
15786014,Ku,France,M,28,185489.11,1
15794580,Ch'en,France,M,58,176407.15,1
15675964,Chukwukadibia,France,F,45,92027.69,1
15814275,Zikoranachidimma,France,M,33,43932.54,1
15724848,Oluchukwu,France,F,46,115789.25,1
15754713,Rivera,Spain,M,31,125777.28,0
15693814,Niu,Spain,M,25,18461.9,0
15599660,Bennett,France,M,36,79633.38,1
15746490,Wollstonecraft,Spain,F,53,121542.29,0
15566091,Thomsen,Spain,F,32,94739.2,0
15655961,Palermo,Germany,M,27,93302.29,0
15710404,Chinwendu,France,M,35,193793.78,1
15775625,McKenzie,France,M,47,74835.65,1
15792328,James,France,M,39,56999.9,1
15719856,Lamb,France,F,45,57236.44,1
15593773,Olejuru,Spain,M,35,81483.64,0
15733114,Hay,Spain,M,45,26752.56,0
15797748,Lu,France,M,44,9200.54,1
15743411,Chiawuotu,Spain,M,61,22447.85,0
15753337,Yeates,France,M,51,189122.89,1
15601026,Gallagher,Germany,F,19,16161.82,0
15658485,Heath,France,F,34,68600.36,1
15636731,Ts'ai,Germany,F,36,447.73,0
15628303,Thurgood,Spain,M,35,15650.73,0
15633461,Pai,Germany,M,38,149599.62,0
15677135,Lorenzo,Germany,M,61,90304.01,0
15590876,Knupp,France,F,24,115676.38,1
15790782,Baryshnikov,Spain,M,39,38812.67,0
15700476,Azubuike,Germany,M,41,34338.21,0
15634141,Shephard,Germany,F,42,823.36,0
15737795,Scott,Spain,M,36,135482.26,0
15790299,Williamson,Spain,M,37,10656.89,0
15675316,Avdeeva,France,F,38,116467.35,1
15613630,Tang,France,M,52,96823.32,1
15662100,Hsu,Germany,F,44,171096.2,0
15668032,Buchanan,France,F,37,79881.39,1
15599289,Yeh,France,F,37,157862.82,1
15754084,Palazzi,Spain,M,35,127951.81,0
15676521,Y?an,France,F,31,191074.11,1
15804586,Lin,France,F,46,157333.69,1
15781465,Schofield,Germany,F,29,133457.52,0
15729362,Lombardi,France,M,36,130789.6,1
15709295,Wall,Spain,F,25,128373.88,0
15745324,Milani,Spain,F,39,194273.2,0
15741336,Ejimofor,France,F,38,5684.17,1
15783659,Blackburn,France,M,67,131043.2,1
15620981,Wickham,France,F,48,21228.34,1
15630328,Bird,France,F,48,43250.3,1
15785899,Ch'en,Germany,M,33,4389.4,0
15606149,Wood,Germany,F,66,189271.9,0
15671139,Brizendine,Spain,M,39,102284.2,0
15660429,Ch'in,Spain,F,42,156774.94,0
15571002,Yusupov,France,F,44,69865.49,1
15631681,Jibunoh,Spain,F,43,85523.24,0
15731522,Ts'ui,Spain,F,67,51219.8,0
15619529,Ndukaku,Spain,M,27,7222.92,0
15628034,Wilder,France,F,37,23971.33,1
15686164,Maclean,Germany,F,31,132173.31,0
15582797,Ch'iu,Spain,M,35,113639.64,0
15753831,Cox,Spain,M,32,39768.59,0
15731815,Nepean,Spain,M,63,108732.96,0
15580956,McNess,Germany,F,43,117349.19,0
15602084,Coles,France,F,42,78004.5,1
15589805,Benson,France,F,34,152417.79,1
15720893,Gilbert,Spain,F,34,26057.08,0
15641009,Wilhelm,France,M,37,79972.09,1
15605926,Sinclair,Germany,M,70,107125.79,0
15805955,L?,France,F,48,47679.14,1
15801488,Buckner,France,M,25,134509.47,1
15605918,Padovesi,Germany,M,43,153265.31,0
15779711,Gray,Spain,F,38,179883.04,0
15705620,Lu,France,M,34,138882.98,1
15685357,Wright,Spain,F,36,9855.81,0
15570060,Palerma,France,F,43,67046.83,1
15582616,Y?an,France,F,38,56388.63,1
15799515,Wei,France,F,48,77764.37,1
15642937,Padovesi,France,F,46,130590.35,1
15624729,Tsao,France,M,27,151912.49,1
15566156,Franklin,Germany,F,44,151083.8,0
15792360,Clark,France,M,32,777.37,1
15807008,McGregor,Germany,F,35,69454.24,0
15704770,Pan,France,M,25,11723.57,1
15756475,Kenniff,Germany,M,31,91565.25,0
15655339,Spencer,France,M,36,79616.37,1
15613749,Lees,Spain,M,34,102299.81,0
15664521,David,Spain,M,31,104533.51,0
15681206,Hsing,France,F,49,140765.57,1
15745527,Burke,France,M,37,66214.13,1
15806926,Watson,France,F,35,139816.1,1
15724563,Hawkins,Germany,F,42,140139.28,0
15782899,Ginn,Spain,F,28,102297.15,0
15623521,Sozonov,Spain,M,43,145765.83,0
15810218,Sun,Spain,M,29,83912.24,0
15645621,Hunter,Spain,M,44,78439.73,0
15608114,Manfrin,Spain,M,62,6776.92,0
15659557,Artamonova,Germany,F,28,9903.42,0
15787772,Hansen,France,F,38,91561.91,1
15691111,Pai,Germany,F,42,4027.02,0
15592089,Larsen,France,F,43,116111.51,1
15633897,Owen,Germany,M,39,184023.54,0
15701301,Murphy,France,F,42,67124.48,1
15723685,Ekechukwu,Germany,F,26,50070.59,0
15701602,Ayers,Germany,M,52,53793.1,0
15739189,Johnson,Spain,F,33,45261.47,0
15573086,Millar,France,M,42,36721.4,1
15569050,Farrell,France,M,45,130009.85,1
15750765,Sanders,Spain,M,71,175380.77,0
15799811,Herrera,France,M,40,127847.25,1
15698442,Eberechukwu,Spain,M,35,138231.7,0
15655274,Bardin,France,F,29,48673.18,1
15603594,Nwankwo,Spain,M,24,70668.77,0
15585961,Talbot,Spain,F,43,199505.53,0
15686936,McGregor,France,F,37,169583.18,1
15770424,Onyeorulu,Germany,M,40,49063.42,0
15587451,Goold,Germany,M,41,63337.19,0
15602010,Zikoranaudodimma,Germany,F,45,60083.11,0
15600583,Garner,France,M,31,48606.71,1
15654673,Onyinyechukwuka,France,M,49,165580.93,1
15717164,Genovese,Spain,M,32,194010.12,0
15765014,Mai,France,F,48,69263.1,1
15682639,Marshall,France,M,32,88698.83,1
15729279,Naylor,France,F,25,63030.97,1
15759805,Pinto,France,F,32,59668.81,1
15767864,Fulton,France,M,33,184230.23,1
15769948,Palerma,Germany,M,35,64050.19,0
15686345,McCaffrey,Spain,M,34,81853.98,0
15688071,Collins,Spain,M,53,154642.91,0
15681174,Zuev,France,M,39,145679.6,1
15667521,Crawford,France,F,22,30781.77,1
15750243,Genovese,Spain,M,40,81622.52,0
15695475,Maclean,France,M,29,196474.35,1
15689176,Fabro,France,M,46,176276.1,1
15652955,Price,Spain,M,30,35113.08,0
15668958,Chatfield,France,M,30,64299.82,1
15631054,Volkova,France,F,24,180969.55,1
15581479,Archer,France,M,30,138176.78,1
15577478,Ch'iu,France,F,72,86733.61,1
15780870,McKay,Spain,M,67,7418.92,0
15692317,Craig,France,M,30,166376.54,1
15593969,Abramovich,Spain,F,39,140881.2,0
15570417,Chien,France,M,35,4460.2,1
15779059,Timms,France,F,38,110472.12,1
15785980,Williford,Spain,M,34,86460.28,0
15644200,Hamilton,Spain,F,42,16500.66,0
15793949,Cheng,France,F,48,114020.06,1
15645103,Su,Germany,M,25,131660.31,0
15705860,McKenzie,Germany,M,40,52449.62,0
15623828,Akobundu,France,M,30,161465.31,1
15715003,Ko,Spain,F,49,20018.79,0
15623471,Marcelo,Germany,M,38,176318.27,0
15798348,Chukwuebuka,Spain,F,50,50488.91,0
15743016,MacDonald,Spain,F,22,30379.6,0
15769499,Lampungmeiua,Spain,F,74,161326.73,0
15798521,Tai,Spain,M,33,45348.08,0
15706534,Enyinnaya,France,F,47,180251.68,1
15706186,McKenzie,Germany,M,33,34925.56,0
15812197,Kline,France,M,38,126555.74,1
15650933,Ma,Spain,F,48,187921.3,0
15692991,Wood,Spain,F,38,136390.88,0
15631189,Riggs,Germany,M,38,78566.64,0
15762198,Capon,France,M,34,166038.27,1
15699598,Smith,France,F,20,140385.33,1
15692744,Davison,France,M,36,38629.3,1
15688963,Ingram,France,F,52,24998.75,1
15599131,Dilke,Germany,M,26,128815.33,0
15680303,Gibson,France,M,57,19376.56,1
15628674,Iadanza,France,M,40,31904.31,1
15648075,Hebert,Germany,F,47,173179.79,0
15586970,Pinto,Germany,M,52,22485.64,0
15625698,Dumetochukwu,Spain,F,23,196668.51,0
15790497,Ross,Spain,M,37,136506.86,0
15682618,Jamieson,France,F,31,36278.89,1
15762937,Chiganu,Germany,F,32,163254.39,0
15750929,Burgess,Spain,M,39,99654.13,0
15729832,Cheng,France,M,29,20207.02,1
15633650,Woods,Germany,F,41,4195.84,0
15748856,Liang,France,M,32,112340.2,1
15589195,Bluett,Germany,F,38,2035.94,0
15699911,Chapman,Spain,F,35,132295.95,0
15663438,Andrejew,Spain,M,36,177383.68,0
15692583,Udobata,France,F,32,90284.47,1
15591257,Ejimofor,France,M,24,61349.37,1
15646513,Spyer,France,M,42,196466.83,1
15708063,Walker,France,M,36,70758.37,1
15696098,Palermo,France,F,31,13892.57,1
15645517,Philip,Spain,M,22,9684.52,0
15649744,Fallaci,France,F,51,40546.15,1
15604304,Perry,Germany,F,34,136603.42,0
15784092,Henderson,France,M,36,133172.48,1
15585198,Bergamaschi,France,M,41,152821.12,1
15624347,Fokine,France,M,40,147715.83,1
15621687,Mackay,France,M,34,43169.15,1
15689081,Wu,France,M,29,76755.99,1
15813168,Maslova,Germany,F,39,73406.04,0
15604295,Wei,France,M,36,176728.28,1
15724127,McLean,France,F,26,98309.27,1
15673055,Sung,Spain,M,38,6203.66,0
15768201,Paterson,France,F,39,176791.27,1
15782219,Fanucci,Spain,M,29,50679.48,0
15746410,Thompson,Spain,M,38,150580.88,0
15780144,Tisdall,Germany,F,32,80120.19,0
15590476,Onochie,France,M,28,151645.96,1
15624293,Mironova,France,F,46,55072.32,1
15618182,Ndubueze,France,F,38,115068.99,1
15660316,Stephenson,Germany,F,34,149471.13,0
15678886,Golubev,Germany,M,38,46522.68,0
15616330,Liao,France,M,31,189995.86,1
15592229,Mullan,France,F,52,46369.57,1
15798424,Glover,Germany,M,59,30722.52,0
15714750,Northey,France,F,42,70810.6,1
15648800,Paterson,Germany,F,21,106663.46,0
15626147,Maclean,France,F,62,175836.03,1
15626608,Howarde,Spain,M,48,85646.41,0
15723250,Teng,France,M,42,101485.72,1
15592583,Colman,France,F,47,191734.67,1
15759381,Johnson,Spain,M,61,101839.77,0
15585241,Butcher,Spain,M,29,4888.91,0
15589358,Stanley,Germany,M,31,193132.98,0
15672704,Jackson,France,F,24,193518.76,1
15789955,Hu,Germany,M,56,93982.02,0
15596800,Hill,Germany,M,33,197000.92,0
15627305,Pan,Spain,M,35,106837.06,0
15645316,Han,Germany,F,58,115161.28,0
15593973,Wilkie,Spain,F,33,196260.3,0
15647301,Bray,Germany,F,45,96404.38,0
15750258,Ann,France,F,32,97658.66,1
15685309,Souter,France,F,35,49108.23,1
15628205,Greco,Germany,F,34,195651.66,0
15733974,Mao,Spain,M,37,111698.0,0
15762110,Anderson,France,M,37,171707.93,1
